ID Cliente,Cliente,Idade,Telefone,Estado,DataCompra,Produto,Preço,Unidades,ValorCompra
1551,Maria Laura Pimenta,20,(15) 95063428,São Paulo,2024-12-16,Poster,45.5,8,364.0
1552,Ravi Lucca Barros,46,(18) 28462645,São Paulo,2024-12-31,Jogo de Estratégia,98.7,3,296.1
1553,Guilherme Rodrigues,30,(27) 89553044,Espírito Santo,2024-12-04,Mangá,36.9,7,258.3
1554,Joaquim Mendonça,42,(63) 31242003,Tocantins,2024-12-17,Jogos para PC,99.9,3,299.7
1555,Murilo Cassiano,21,(83) 19145572,Paraíba,2024-12-09,Estatueta,350.1,3,1050.3
1556,Alana Leão,41,(99) 97752672,Maranhão,2024-12-15,Copo Térmico,39.9,6,239.4
1557,Vitor Hugo Macedo,39,(79) 70308887,Sergipe,2024-12-10,Mangá,36.9,5,184.5
1558,Joaquim Sá,39,(19) 78588018,São Paulo,2024-12-02,Peruca,39.9,6,239.4
1559,Ana Júlia Aparecida,20,(79) 92757398,Sergipe,2024-12-01,Action Figure,180.5,3,541.5
1560,José Miguel Vieira,22,(64) 77831116,Goiás,2024-12-12,Teclado,49.9,6,299.4
1561,Miguel Sampaio,18,(62) 70755878,Goiás,2024-12-06,Copo Térmico,39.9,2,79.8
1562,Fernanda Novaes,32,(94) 85543356,Pará,2024-12-31,Adesivo de Parede,24.9,6,149.4
1563,André Dias,25,(67) 79579245,Mato Grosso do Sul,2024-12-25,Fantasia,112.5,2,225.0
1564,Pietro Vieira,47,(38) 93837732,Minas Gerais,2024-12-11,Copo Térmico,39.9,7,279.3
1565,Nathan Vargas,19,(46) 96786685,Paraná,2024-12-08,Console Portátil,350.9,3,1052.7
1566,Maitê Sousa,40,(91) 23736888,Pará,2024-12-17,Estatueta,350.1,3,1050.3
1567,Vitor Mendes,27,(99) 29735856,Maranhão,2024-12-10,chaveiro,10.75,2,21.5
1568,Luísa Cavalcante,18,(95) 99877218,Roraima,2024-12-02,Funko Pop,80.5,10,805.0
1569,Nathan Sousa,21,(62) 94733579,Goiás,2024-12-04,Estatueta,350.1,6,2100.6
1570,Alana Rocha,44,(31) 94395053,Minas Gerais,2024-12-09,Boné,39.9,9,359.1
1571,Luiz Fernando Siqueira,27,(45) 23316943,Paraná,2024-12-17,Pendrive,34.9,9,314.1
1572,Murilo Câmara,19,(44) 58076215,Paraná,2024-12-26,Fantasia,112.5,4,450.0
1573,Maria Clara Cavalcante,22,(71) 49518976,Bahia,2024-12-17,Jogo de Festa,62.4,5,312.0
1574,Antony Moreira,44,(95) 75621304,Roraima,2024-12-02,Luminária personalizada,250.1,10,2501.0
1575,Maria Isis Peixoto,35,(82) 62269535,Alagoas,2024-12-18,Fantasia,112.5,6,675.0
1576,João Guilherme Azevedo,30,(24) 16697953,Rio de Janeiro,2024-12-28,Mouse,39.9,1,39.9
1577,João Vitor Costela,49,(41) 87170799,Paraná,2024-12-29,Console Portátil,350.9,8,2807.2
1578,Ana Beatriz Souza,48,(66) 41479662,Mato Grosso,2024-12-13,Jogo de Pratos e Talheres Temático,19.9,2,39.8
1579,André Nunes,34,(82) 10957724,Alagoas,2024-12-22,Fantasia,112.5,9,1012.5
1580,Miguel da Cunha,50,(61) 71558138,Distrito Federal,2024-12-29,Acessórios e adereços,27.8,9,250.2
1581,Gustavo Henrique Souza,37,(61) 13860126,Distrito Federal,2024-12-15,Boné,39.9,8,319.2
1582,Antonella Freitas,32,(51) 50916370,Mato Grosso,2024-12-05,Console clássico,999.9,1,999.9
1583,Ísis Macedo,37,(67) 10766682,Mato Grosso do Sul,2024-12-06,Console clássico,999.9,5,4999.5
1584,João Miguel Moura,23,(94) 80145162,Pará,2024-12-07,Mouse,39.9,8,319.2
1585,Maria Cecília Pastor,34,(17) 34433294,São Paulo,2024-12-12,Jogo de Estratégia,98.7,9,888.3
1586,Bárbara da Rocha,29,(41) 93691774,Paraná,2024-12-05,Console Portátil,350.9,2,701.8
1587,Lorenzo Rios,38,(31) 39386974,Minas Gerais,2024-12-10,Livro,59.9,9,539.1
1588,Luiza Santos,23,(73) 69663439,Bahia,2024-12-24,Camisa Temática,44.9,2,89.8
1589,Leonardo Moraes,33,(66) 40355786,Mato Grosso,2024-12-23,Acessório para Jogo,89.9,3,269.7
1590,Nicole Jesus,43,(43) 78689423,Paraná,2024-12-02,Mangá,36.9,10,369.0
1591,Maya Sá,49,(96) 13156334,Amapá,2024-12-11,Mangá,36.9,9,332.1
1592,Lucca Ferreira,49,(89) 80026863,Piauí,2024-12-18,chaveiro,10.75,6,64.5
1593,Augusto Castro,23,(65) 95665994,Mato Grosso,2024-12-24,Pendrive,34.9,8,279.2
1594,Mariane Nogueira,36,(28) 50416657,Espírito Santo,2024-12-26,Copo Térmico,39.9,9,359.1
1595,Lavínia Cirino,35,(95) 58875093,Roraima,2024-12-14,Camisa Temática,44.9,4,179.6
1596,Sabrina Siqueira,49,(97) 79325676,Amazonas,2024-12-11,Coleção de Figurinhas,91.9,6,551.4
1597,Nina da Rosa,40,(15) 93421577,São Paulo,2024-12-05,Coleção de Figurinhas,91.9,9,827.1
1598,Sarah Castro,49,(38) 26286022,Minas Gerais,2024-12-01,Jogo de Estratégia,98.7,7,690.9
1599,Brayan Dias,30,(82) 57008498,Alagoas,2024-12-10,Adesivo de Parede,24.9,8,199.2
1600,Julia Câmara,18,(19) 88330138,São Paulo,2024-12-28,Adesivo de Parede,24.9,9,224.1
1601,Elisa da Cruz,41,(65) 64888575,Mato Grosso,2024-12-19,Teclado,49.9,4,199.6
1602,Sarah Leão,21,(38) 42748753,Minas Gerais,2024-12-22,Mouse,39.9,2,79.8
1603,Maria Ribeiro,40,(42) 67722296,Santa Catarina,2024-12-20,Coleção de Figurinhas,91.9,5,459.5
1604,Thomas Ribeiro,25,(71) 28258544,Bahia,2024-12-25,Estatueta,350.1,3,1050.3
1605,Josué Pereira,46,(75) 97190574,Bahia,2024-12-22,Boné,39.9,8,319.2
1606,Oliver Rezende,29,(53) 38957484,Distrito Federal,2024-12-04,Caneca Personalizada,29.9,10,299.0
1607,Vitória Oliveira,42,(14) 93025452,São Paulo,2024-12-23,Console clássico,999.9,6,5999.4
1608,Sofia Rezende,45,(96) 12692472,Amapá,2024-12-31,Coleção de Figurinhas,91.9,9,827.1
1609,Sophie Castro,47,(67) 55352245,Mato Grosso do Sul,2024-12-09,Mangá,36.9,6,221.4
1610,Antônio Souza,28,(24) 75382854,Rio de Janeiro,2024-12-22,Poster,45.5,4,182.0
1611,Davi Vasconcelos,39,(51) 89500060,Mato Grosso,2024-12-22,Console clássico,999.9,5,4999.5
1612,Eloá Fernandes,27,(65) 57884124,Mato Grosso,2024-12-03,Action Figure,180.5,2,361.0
1613,Bernardo Azevedo,41,(63) 50561303,Tocantins,2024-12-04,Poster,45.5,8,364.0
1614,Benjamin Cunha,32,(64) 12565862,Goiás,2024-12-04,Jogos para PC,99.9,7,699.3
1615,Raul Sales,30,(46) 96934034,Paraná,2024-12-19,Acessórios e adereços,27.8,3,83.4
1616,Noah Casa Grande,32,(84) 52845163,Rio Grande do Norte,2024-12-09,Acessório para Jogo,89.9,2,179.8
1617,Helena da Mata,34,(96) 22540603,Amapá,2024-12-27,Poster,45.5,9,409.5
1618,Isabela Barbosa,36,(37) 79439073,Minas Gerais,2024-12-23,conjunto de dados RPG,30.5,9,274.5
1619,Isaque Cardoso,23,(43) 85606218,Paraná,2024-12-06,pijama,85.9,2,171.8
1620,Amanda Pires,21,(51) 76188008,Mato Grosso,2024-12-04,Console clássico,999.9,4,3999.6
1621,Maria Liz Alves,37,(53) 79854082,Distrito Federal,2024-12-07,Mangá,36.9,3,110.7
1622,Mariah Fonseca,29,(95) 27692999,Roraima,2024-12-23,Graphic Novel,49.9,9,449.1
1623,Aurora Cardoso,49,(83) 93912180,Paraíba,2024-12-07,Coleção de Figurinhas,91.9,2,183.8
1624,Fernanda Ramos,38,(75) 71924442,Bahia,2024-12-24,Acessórios e adereços,27.8,7,194.6
1625,Ana Beatriz Silva,35,(15) 79655659,São Paulo,2024-12-13,Jogos para PC,99.9,1,99.9
1626,Lorenzo Cardoso,27,(16) 14971244,São Paulo,2024-12-15,Acessórios e adereços,27.8,1,27.8
1627,Arthur Miguel Andrade,32,(38) 19487004,Minas Gerais,2024-12-12,Moletom,98.9,8,791.2
1628,Heitor Cavalcante,33,(66) 68249558,Mato Grosso,2024-12-13,Pendrive,34.9,3,104.7
1629,Emanuella Nogueira,45,(89) 16735289,Piauí,2024-12-18,Jogo para Console,109.9,7,769.3
1630,Júlia Fernandes,32,(53) 47796859,Distrito Federal,2024-12-02,Console Portátil,350.9,5,1754.5
1631,Rafaela Novais,36,(64) 81455814,Goiás,2024-12-20,Jogo de Pratos e Talheres Temático,19.9,10,199.0
1632,Isabel Camargo,23,(88) 85719895,Ceará,2024-12-22,Funko Pop,80.5,5,402.5
1633,Lorena Peixoto,43,(85) 76135951,Ceará,2024-12-31,Console Portátil,350.9,4,1403.6
1634,Anthony Gabriel Mendonça,37,(19) 85833969,São Paulo,2024-12-19,Console clássico,999.9,7,6999.3
1635,Sara da Costa,50,(64) 43140724,Goiás,2024-12-18,Jogos para PC,99.9,5,499.5
1636,Maria Isis Pires,46,(28) 57843128,Espírito Santo,2024-12-22,Peruca,39.9,7,279.3
1637,Caroline Monteiro,23,(89) 43473340,Piauí,2024-12-06,Jogo de Estratégia,98.7,7,690.9
1638,Henrique Araújo,38,(12) 80314278,São Paulo,2024-12-30,Camisa Temática,44.9,3,134.7
1639,Vinicius Fernandes,24,(65) 63458455,Mato Grosso,2024-12-21,Graphic Novel,49.9,1,49.9
1640,Aylla Moreira,24,(91) 67756917,Pará,2024-12-30,Mouse,39.9,1,39.9
1641,Ana Liz Andrade,37,(13) 87142655,São Paulo,2024-12-28,Boné,39.9,10,399.0
1642,Bianca Pereira,43,(19) 66862939,São Paulo,2024-12-24,Fantasia,112.5,6,675.0
1643,Leandro Barros,46,(93) 77254416,Pará,2024-12-22,Quadro Decorativo,39.6,3,118.8
1644,João Guilherme Porto,42,(73) 72059304,Bahia,2024-12-18,pijama,85.9,7,601.3
1645,Carolina Rezende,41,(82) 94997557,Alagoas,2024-12-07,Poster,45.5,2,91.0
1646,Isabella Moraes,33,(62) 45850582,Goiás,2024-12-01,Fantasia,112.5,1,112.5
1647,Luiz Felipe Rocha,42,(67) 19703454,Mato Grosso do Sul,2024-12-08,Jogo de Cartas,29.5,2,59.0
1648,Anthony Gabriel Carvalho,38,(45) 68381361,Paraná,2024-12-16,Jogo de Estratégia,98.7,8,789.6
1649,Marina Fonseca,25,(62) 32999646,Goiás,2024-12-21,Acessório para Jogo,89.9,4,359.6
1650,Maya Nunes,22,(12) 49702882,São Paulo,2024-12-30,Acessórios e adereços,27.8,9,250.2
1651,Samuel Lima,20,(37) 10651734,Minas Gerais,2024-12-08,Boné,39.9,4,159.6
1652,João das Neves,35,(11) 84912441,São Paulo,2024-12-24,Camisa Temática,44.9,10,449.0
1653,Marcela Moura,45,(18) 53616242,São Paulo,2024-12-02,Camisa Temática,44.9,1,44.9
1654,Felipe Moreira,27,(81) 25851287,Pernambuco,2024-12-21,conjunto de dados RPG,30.5,2,61.0
1655,Sophia Camargo,29,(89) 73911445,Piauí,2024-12-02,Copo Térmico,39.9,10,399.0
1656,Kamilly Câmara,44,(96) 25689029,Amapá,2024-12-17,Mangá,36.9,9,332.1
1657,Maria Laura Jesus,25,(15) 11300046,São Paulo,2024-12-10,Moletom,98.9,5,494.5
1658,Ana Júlia Silveira,39,(41) 59517195,Paraná,2024-12-26,Acessórios e adereços,27.8,2,55.6
1659,Alícia Araújo,23,(53) 69961045,Distrito Federal,2024-12-13,Quadro Decorativo,39.6,4,158.4
1660,Mariana Brito,35,(96) 90458340,Amapá,2024-12-29,Acessórios e adereços,27.8,6,166.8
1661,Sarah Silva,41,(83) 24308133,Paraíba,2024-12-26,Copo Térmico,39.9,5,199.5
1662,Carlos Eduardo Ramos,48,(32) 55052380,Minas Gerais,2024-12-19,Acessório para Jogo,89.9,5,449.5
1663,Maria Júlia Vargas,35,(21) 96274301,Rio de Janeiro,2024-12-10,Copo Térmico,39.9,9,359.1
1664,Juan Albuquerque,41,(17) 55170202,São Paulo,2024-12-28,Quadro Decorativo,39.6,3,118.8
1665,Olívia Castro,19,(86) 56417442,Piauí,2024-12-16,Quadro Decorativo,39.6,5,198.0
1666,Isaque Borges,28,(46) 68239847,Paraná,2024-12-31,Console clássico,999.9,1,999.9
1667,Hadassa Abreu,39,(81) 97441770,Pernambuco,2024-12-08,Acessório para Jogo,89.9,6,539.4
1668,Lunna Nascimento,47,(79) 40686054,Sergipe,2024-12-13,Graphic Novel,49.9,1,49.9
1669,Sarah Vargas,32,(53) 97406547,Distrito Federal,2024-12-29,Fantasia,112.5,5,562.5
1670,Dom Montenegro,27,(82) 20666133,Alagoas,2024-12-07,Pendrive,34.9,7,244.3
1671,Júlia Porto,21,(94) 20393261,Pará,2024-12-28,Fantasia,112.5,3,337.5
1672,Clarice Campos,32,(92) 35918579,Amazonas,2024-12-22,Quadrinho,34.9,4,139.6
1673,Mariane da Rocha,36,(35) 82120346,Minas Gerais,2024-12-01,Caneca Personalizada,29.9,9,269.1
1674,Maria Helena Jesus,44,(41) 84887864,Paraná,2024-12-07,Mangá,36.9,1,36.9
1675,Maria Flor Borges,44,(12) 20533878,São Paulo,2024-12-18,Jogo para Console,109.9,3,329.7
1676,Rafaela Sá,45,(62) 64395631,Goiás,2024-12-05,Jogos para PC,99.9,4,399.6
1677,Arthur Gabriel Sampaio,25,(28) 28279807,Espírito Santo,2024-12-27,Adesivo de Parede,24.9,6,149.4
1678,Bento Mendonça,38,(79) 93627260,Sergipe,2024-12-29,Adesivo de Parede,24.9,8,199.2
1679,Fernanda Câmara,29,(45) 77369233,Paraná,2024-12-15,Acessório para Jogo,89.9,9,809.1
1680,Mariana Cardoso,27,(95) 19100772,Roraima,2024-12-05,Moletom,98.9,7,692.3
1681,Ana Viana,46,(83) 62601175,Paraíba,2024-12-14,Funko Pop,80.5,2,161.0
1682,Maria Julia Pastor,22,(22) 70050587,Rio de Janeiro,2024-12-28,pijama,85.9,1,85.9
1683,Lucas Vasconcelos,45,(95) 13108812,Roraima,2024-12-24,Graphic Novel,49.9,3,149.7
1684,Brenda Souza,37,(99) 68179401,Maranhão,2024-12-12,chaveiro,10.75,9,96.75
1685,Maria Laura Rios,39,(16) 10593541,São Paulo,2024-12-24,Luminária personalizada,250.1,5,1250.5
1686,Alana da Rocha,45,(13) 50132718,São Paulo,2024-12-29,Peruca,39.9,10,399.0
1687,Ana Vitória Aragão,31,(64) 15317880,Goiás,2024-12-12,Acessório para Jogo,89.9,9,809.1
1688,Nathan Brito,49,(47) 86482470,Santa Catarina,2024-12-26,Console Portátil,350.9,4,1403.6
1689,Benjamim Souza,47,(52) 67593249,Goiás,2024-12-07,Funko Pop,80.5,10,805.0
1690,Benjamim Siqueira,49,(82) 78212842,Alagoas,2024-12-14,Funko Pop,80.5,2,161.0
1691,Alícia Barbosa,37,(73) 78562040,Bahia,2024-12-08,chaveiro,10.75,9,96.75
1692,Ísis Barbosa,48,(42) 70419073,Santa Catarina,2024-12-30,Funko Pop,80.5,4,322.0
1693,Heitor Sales,26,(12) 65440212,São Paulo,2024-12-21,Quadrinho,34.9,6,209.4
1694,Maria Helena Correia,48,(73) 77256184,Bahia,2024-12-13,Moletom,98.9,6,593.4
1695,Vinícius Barbosa,20,(38) 59262708,Minas Gerais,2024-12-10,pijama,85.9,1,85.9
1696,Isadora Nunes,22,(33) 85284600,Minas Gerais,2024-12-03,conjunto de dados RPG,30.5,3,91.5
1697,Otávio Moreira,44,(84) 40035146,Rio Grande do Norte,2024-12-07,Pendrive,34.9,1,34.9
1698,Renan Montenegro,32,(71) 38784920,Bahia,2024-12-12,Luminária personalizada,250.1,6,1500.6
1699,Maria Luísa Rios,21,(19) 15579593,São Paulo,2024-12-04,Camisa Temática,44.9,6,269.4
1700,Fernando Dias,29,(84) 43415323,Rio Grande do Norte,2024-12-02,Graphic Novel,49.9,3,149.7
1701,Benicio Rios,46,(94) 67499627,Pará,2024-12-06,chaveiro,10.75,10,107.5
1702,Lucas da Conceição,31,(99) 64236909,Maranhão,2024-12-15,Jogo de Pratos e Talheres Temático,19.9,9,179.1
1703,Luiz Felipe Cardoso,32,(63) 43049598,Tocantins,2024-12-04,Estatueta,350.1,1,350.1
1704,Davi Lucca Fernandes,37,(44) 49173346,Paraná,2024-12-04,Máscara,49.9,2,99.8
1705,Nicolas Brito,21,(19) 40085765,São Paulo,2024-12-24,Jogo de Festa,62.4,8,499.2
1706,Mathias Azevedo,35,(16) 95969003,São Paulo,2024-12-01,Caneca Personalizada,29.9,7,209.3
1707,Vinícius Castro,27,(99) 67215510,Maranhão,2024-12-22,Copo Térmico,39.9,10,399.0
1708,Beatriz das Neves,23,(27) 97317254,Espírito Santo,2024-12-30,Moletom,98.9,5,494.5
1709,Ester Pimenta,48,(66) 70174339,Mato Grosso,2024-12-10,Copo Térmico,39.9,6,239.4
1710,Ayla Guerra,19,(99) 95765389,Maranhão,2024-12-04,Mouse,39.9,8,319.2
1711,Marina Borges,29,(82) 14098623,Alagoas,2024-12-23,Coleção de Figurinhas,91.9,4,367.6
1712,Benício Ribeiro,48,(84) 19111003,Rio Grande do Norte,2024-12-10,pijama,85.9,3,257.7
1713,André Sousa,35,(94) 88035060,Pará,2024-12-19,Pendrive,34.9,6,209.4
1714,Milena Silva,48,(18) 90209560,São Paulo,2024-12-21,Quadrinho,34.9,7,244.3
1715,Renan Farias,50,(46) 80534267,Paraná,2024-12-12,Teclado,49.9,7,349.3
1716,Isadora Sousa,48,(37) 84235391,Minas Gerais,2024-12-27,Mangá,36.9,5,184.5
1717,Hadassa Monteiro,23,(49) 70053771,Santa Catarina,2024-12-03,Luminária personalizada,250.1,4,1000.4
1718,Calebe Novaes,46,(14) 74413746,São Paulo,2024-12-23,chaveiro,10.75,6,64.5
1719,Sara Vasconcelos,31,(45) 53747365,Paraná,2024-12-27,Mangá,36.9,9,332.1
1720,Igor Mendes,19,(13) 66860968,São Paulo,2024-12-09,Moletom,98.9,8,791.2
1721,José Pedro Silva,42,(95) 18719132,Roraima,2024-12-30,Caneca Personalizada,29.9,5,149.5
1722,Ravi da Conceição,47,(63) 18507296,Tocantins,2024-12-04,Jogos para PC,99.9,7,699.3
1723,Luiz Gustavo Casa Grande,19,(19) 82947689,São Paulo,2024-12-29,Jogos para PC,99.9,7,699.3
1724,Lavínia da Luz,47,(93) 22456813,Pará,2024-12-20,chaveiro,10.75,6,64.5
1725,Caroline Porto,41,(75) 15179076,Bahia,2024-12-04,Mangá,36.9,9,332.1
1726,Samuel Albuquerque,40,(86) 33156107,Piauí,2024-12-22,Livro,59.9,2,119.8
1727,Caroline Campos,32,(13) 81630952,São Paulo,2024-12-09,Acessório para Jogo,89.9,1,89.9
1728,Nathan Montenegro,48,(77) 54536774,Bahia,2024-12-03,conjunto de dados RPG,30.5,10,305.0
1729,Arthur Cavalcanti,31,(45) 61441419,Paraná,2024-12-08,conjunto de dados RPG,30.5,2,61.0
1730,Aylla Aragão,48,(22) 58109599,Rio de Janeiro,2024-12-18,Quadrinho,34.9,6,209.4
1731,Alice Vieira,33,(68) 78493865,Acre,2024-12-30,Mouse,39.9,8,319.2
1732,Isis Ramos,42,(42) 37930456,Santa Catarina,2024-12-16,Boné,39.9,5,199.5
1733,Bárbara Novaes,22,(85) 64577118,Ceará,2024-12-26,Jogos para PC,99.9,9,899.1
1734,Dom Brito,27,(94) 43430918,Pará,2024-12-28,Acessórios e adereços,27.8,10,278.0
1735,João Miguel Sousa,32,(27) 81685978,Espírito Santo,2024-12-23,Quadro Decorativo,39.6,4,158.4
1736,Theo Pereira,47,(95) 79924631,Roraima,2024-12-29,Camisa Temática,44.9,6,269.4
1737,Laura Silveira,41,(51) 22045441,Mato Grosso,2024-12-13,Camisa Temática,44.9,3,134.7
1738,Ana Carolina Rezende,21,(17) 19576170,São Paulo,2024-12-08,conjunto de dados RPG,30.5,7,213.5
1739,João Gabriel da Rosa,49,(96) 88711600,Amapá,2024-12-27,Jogo para Console,109.9,1,109.9
1740,Maitê Cassiano,24,(17) 35055492,São Paulo,2024-12-12,Boné,39.9,7,279.3
1741,Isaque Vieira,37,(49) 65979017,Santa Catarina,2024-12-20,Action Figure,180.5,3,541.5
1742,Lavínia Fogaça,39,(85) 16072335,Ceará,2024-12-03,Peruca,39.9,2,79.8
1743,Dante Cassiano,21,(49) 36899290,Santa Catarina,2024-12-20,Console Portátil,350.9,6,2105.4
1744,Matteo Vasconcelos,22,(48) 59033688,Santa Catarina,2024-12-10,Quadro Decorativo,39.6,3,118.8
1745,Sara Cirino,36,(81) 72594291,Pernambuco,2024-12-31,Estatueta,350.1,9,3150.9
1746,Ana Júlia Moraes,48,(85) 32200795,Ceará,2024-12-08,Funko Pop,80.5,6,483.0
1747,Diogo Siqueira,47,(88) 37174869,Ceará,2024-12-05,pijama,85.9,3,257.7
1748,Sophie Aragão,31,(49) 23864533,Santa Catarina,2024-12-18,Console clássico,999.9,6,5999.4
1749,Kamilly Ramos,24,(45) 96721756,Paraná,2024-12-04,Quadrinho,34.9,3,104.7
1750,Ryan Vasconcelos,21,(16) 71238540,São Paulo,2024-12-17,Console clássico,999.9,6,5999.4
1751,Liam Duarte,46,(95) 46001136,Roraima,2024-12-19,Mangá,36.9,4,147.6
1752,Gael Henrique Machado,35,(12) 59100540,São Paulo,2024-12-17,Mouse,39.9,10,399.0
1753,Ísis Ribeiro,18,(69) 80738366,Acre,2024-12-18,Fantasia,112.5,6,675.0
1754,Ana Júlia Cassiano,29,(75) 67642532,Bahia,2024-12-12,Estatueta,350.1,3,1050.3
1755,Ana Luiza Pinto,28,(89) 56519002,Piauí,2024-12-04,conjunto de dados RPG,30.5,7,213.5
1756,Alícia Vargas,35,(28) 12397862,Espírito Santo,2024-12-23,Copo Térmico,39.9,1,39.9
1757,Nicolas Martins,42,(16) 54930171,São Paulo,2024-12-05,Mangá,36.9,4,147.6
1758,Ana Beatriz Carvalho,29,(89) 90621291,Piauí,2024-12-20,Teclado,49.9,6,299.4
1759,Olivia Vieira,26,(52) 22380261,Goiás,2024-12-24,Acessório para Jogo,89.9,1,89.9
1760,Thomas Farias,32,(37) 37939968,Minas Gerais,2024-12-24,Jogo para Console,109.9,4,439.6
1761,Lucas Pinto,26,(86) 90832238,Piauí,2024-12-24,Jogos para PC,99.9,2,199.8
1762,Luiz Miguel Novais,33,(79) 82648268,Sergipe,2024-12-17,Moletom,98.9,4,395.6
1763,Raquel Montenegro,44,(37) 70524315,Minas Gerais,2024-12-10,Console Portátil,350.9,1,350.9
1764,Leandro Peixoto,44,(53) 25441494,Distrito Federal,2024-12-25,Jogo de Estratégia,98.7,8,789.6
1765,Maria Vitória Melo,48,(89) 19980178,Piauí,2024-12-15,Máscara,49.9,6,299.4
1766,Amanda das Neves,38,(85) 24538438,Ceará,2024-12-23,Pendrive,34.9,1,34.9
1767,Stella Cassiano,34,(66) 65918523,Mato Grosso,2024-12-27,Estatueta,350.1,10,3501.0
1768,Julia Sá,24,(68) 92281381,Acre,2024-12-25,Moletom,98.9,2,197.8
1769,Ísis Sampaio,34,(19) 85649645,São Paulo,2024-12-03,Teclado,49.9,4,199.6
1770,Caleb Sousa,23,(44) 51427469,Paraná,2024-12-02,Caneca Personalizada,29.9,8,239.2
1771,Daniela Pastor,44,(42) 68562532,Santa Catarina,2024-12-26,Livro,59.9,6,359.4
1772,Stella Cirino,50,(12) 14564446,São Paulo,2024-12-08,Jogo de Pratos e Talheres Temático,19.9,10,199.0
1773,Luiz Henrique Carvalho,34,(86) 59887261,Piauí,2024-12-29,Acessórios e adereços,27.8,7,194.6
1774,Maria Liz Nunes,29,(73) 55325046,Bahia,2024-12-27,Pendrive,34.9,2,69.8
1775,Ana Vitória Teixeira,21,(99) 99964543,Maranhão,2024-12-24,Moletom,98.9,5,494.5
1776,Yago Barbosa,44,(93) 20391312,Pará,2024-12-06,Luminária personalizada,250.1,6,1500.6
1777,Maria Liz Porto,30,(62) 17206863,Goiás,2024-12-30,Luminária personalizada,250.1,3,750.3
1778,Aylla Sales,24,(95) 66229770,Roraima,2024-12-17,Adesivo de Parede,24.9,8,199.2
1779,Maria Eduarda Pinto,34,(53) 46971342,Distrito Federal,2024-12-03,Acessório para Jogo,89.9,8,719.2
1780,Laís Fernandes,31,(87) 68866493,Pernambuco,2024-12-22,Quadro Decorativo,39.6,8,316.8
1781,Manuella Freitas,31,(33) 80556753,Minas Gerais,2024-12-30,Camisa Temática,44.9,5,224.5
1782,Ana Vitória Barbosa,21,(69) 60406220,Acre,2024-12-24,Pendrive,34.9,2,69.8
1783,Ana Júlia Moura,20,(88) 18395515,Ceará,2024-12-11,Quadro Decorativo,39.6,3,118.8
1784,Maria Luiza da Mota,24,(68) 39752193,Acre,2024-12-05,Quadro Decorativo,39.6,8,316.8
1785,Maitê Pimenta,21,(62) 75852885,Goiás,2024-12-07,Mangá,36.9,2,73.8
1786,Luan Rezende,47,(13) 79495211,São Paulo,2024-12-07,Pendrive,34.9,8,279.2
1787,Henrique Almeida,21,(89) 71558975,Piauí,2024-12-17,Moletom,98.9,7,692.3
1788,Hadassa Macedo,23,(96) 73483090,Amapá,2024-12-11,Jogo de Cartas,29.5,3,88.5
1789,Natália Caldeira,23,(62) 89602292,Goiás,2024-12-27,Jogos para PC,99.9,9,899.1
1790,Igor Gomes,20,(69) 93790937,Acre,2024-12-05,Camisa Temática,44.9,1,44.9
1791,Rael Porto,25,(74) 78126444,Bahia,2024-12-10,Action Figure,180.5,3,541.5
1792,Henrique Mendes,45,(89) 66293059,Piauí,2024-12-11,Fantasia,112.5,5,562.5
1793,Ana Luiza Almeida,43,(12) 35004040,São Paulo,2024-12-11,Acessórios e adereços,27.8,10,278.0
1794,Stella Pastor,39,(12) 65641873,São Paulo,2024-12-23,Pendrive,34.9,8,279.2
1795,Bernardo Dias,42,(97) 13362624,Amazonas,2024-12-11,Moletom,98.9,4,395.6
1796,Luiza Nunes,34,(83) 35946277,Paraíba,2024-12-19,pijama,85.9,10,859.0
1797,Maria Fernanda Vieira,24,(17) 37655699,São Paulo,2024-12-01,Jogo de Pratos e Talheres Temático,19.9,8,159.2
1798,Carolina Costa,28,(63) 61281510,Tocantins,2024-12-28,Console Portátil,350.9,5,1754.5
1799,Luara Castro,24,(24) 63827698,Rio de Janeiro,2024-12-09,Teclado,49.9,7,349.3
1800,Rafaela da Rosa,43,(19) 31780186,São Paulo,2024-12-12,Acessórios e adereços,27.8,8,222.4
1801,Otto Porto,40,(88) 22948306,Ceará,2024-12-18,Jogos para PC,99.9,2,199.8
1802,Vitória Vasconcelos,37,(13) 30737852,São Paulo,2024-12-02,chaveiro,10.75,1,10.75
1803,Nicole Nunes,40,(88) 39999802,Ceará,2024-12-18,Quadrinho,34.9,8,279.2
1804,Davi Lucca Andrade,37,(48) 39083419,Santa Catarina,2024-12-28,Camisa Temática,44.9,8,359.2
1805,Maria Cecília Cavalcanti,49,(89) 30681587,Piauí,2024-12-16,Boné,39.9,8,319.2
1806,Dom Vieira,41,(86) 92559475,Piauí,2024-12-02,Coleção de Figurinhas,91.9,5,459.5
1807,Juan Cavalcanti,47,(13) 82312907,São Paulo,2024-12-23,Boné,39.9,7,279.3
1808,Júlia Machado,32,(14) 35501879,São Paulo,2024-12-23,chaveiro,10.75,7,75.25
1809,Sophie Cassiano,38,(77) 23072247,Bahia,2024-12-01,Máscara,49.9,5,249.5
1810,Theo Nascimento,40,(82) 28040084,Alagoas,2024-12-23,Camisa Temática,44.9,5,224.5
